U70101GA2007PTC005240,GRASSROOT REALTY PRIVATE LIMITED,Goa,Strike Off,investinland@rediffmail.com
AAG-9732,NEWFORT HOLDINGS LLP,Bangalore,Active,RANGACHITHRA@GMAIL.COM
U15400TN2012PTC087287,ACCESS FOODS PRIVATE LIMITED,Chennai,Strike Off,vsaiselvamandco@gmail.com
U27109ML1983PTC002093,MEGHALAYA STEEL REROLLING CO PVT LTD,Shillong,Strike Off,-
U65921PB1992PTC012067,HARGUR FINACE PRIVATE LIMITED,Chandigarh,Strike Off,guptarajesh_k@yahoo.com
U67120MH1995PLC133952,VIDEOCON VCR SECURITIES LIMITED,Mumbai,Strike Off,secretarial1@gmail.com
U55100MH1998PTC116393,ULTIMATE ADVENTURE QUEST RESORTS PRIVATE LIMITED,Mumbai,Strike Off,-
U65992KA1992PTC012879,SPAS CHITS AND FINANCE PRIVATE LIMITED,Bangalore,Under Process of Striking Off,-
U67120MH1995PLC086430,LEXICON SECURITIES LIMITED,Mumbai,Active,lexicon.ca@gmail.com
U05000TZ2021PTC037151,PADAGU FOODS PRIVATE LIMITED,Coimbatore,Active,meenavarnanban@gmail.com
U18101DL2003PTC120702,J.K. JAIN GARMENTEX (INDIA) PRIVATE LIMITED,Delhi,Active,jkjsparky@gmail.com
AAA-3163,LE-SHARK GLOBAL LLP,Mumbai,Active,LESHARK@VSNL.COM
U51109WB2005PTC102492,RITURAJ SUPPLIERS PRIVATE LIMITED,Kolkata,Amalgamated,harlalkar@hotmail.com
U74899DL1990PTC039105,MERRY KINGS ENTERPRISES PRIVATE LIMITED,Delhi,Strike Off,-
U72900PN2020PTC189146,ORAI ROBOTICS PRIVATE LIMITED,Pune,Active,ritesh@innoserv.co.in
U45203KA2015PTC083602,LATITUDEHOMES AND DEVELOPERS PRIVATE LIMITED,Bangalore,Active,harisingh.ap@gmail.com
U70101DL2001PTC112889,MSB REAL ESTATES PRIVATE LIMITED,Delhi,Active,mayurbatra_ca@mayurbatra.com
U24249PN2021PTC199741,WAAK MANUFACTURING AND INDUSTRIES PRIVATE LIMITED,Pune,Active,eitcompliance2020@gmail.com
U72300MH2011PTC223317,POP UP TECHNOLOGIES PRIVATE LIMITED,Mumbai,Active,manisha@popuptechnologies.com
AAY-7097,WFNL ADVISORY LLP,Mumbai,Active,mail.shreejiconsultancy@gmail.com
U25209TN2021PTC148221,V R ANANDA INDUSTRIES PRIVATE LIMITED,Chennai,Active,ramyavenkatesan489@gmail.com
U74899DL1982PTC013974,SINGH AND KAUR INVESTMENT AND TRADING CO PRIVATE LIMITED,Delhi,Strike Off,skataria@delapt.com
AAA-9250,HYDROFIT THERAPIES LIMITED LIABILITY PAR,Mumbai,Strike Off,AQUAPERSONAL@YAHOO.CO.IN
U45400WB2012PTC185988,BHAVSAGAR BUILDCON PRIVATE LIMITED,Kolkata,Active,raspunjagroup@gmail.com
U29309TN2020PTC138776,VALAGAM SYSTEMS PRIVATE LIMITED,Chennai,Active,suchirata@yahoo.com
U65990RJ2020PLN071877,CHANDRA AARAMBH NIDHI LIMITED,Jaipur,Active,kjagmohansharma@gmail.com
U55101DL2013PTC257694,AASHIYANA FACILITY SERVICES PRIVATE LIMITED,Delhi,Strike Off,CAANILRENU@GMAIL.COM
U33130KL2004PTC017629,AMERICAN ENGINEERING PRIVATE LIMITED,Ernakulam,Strike Off,mail@gja.co.in
U15139WB2012PTC180234,GLITTER DAIRY PRODUCTS PRIVATE LIMITED,Kolkata,Strike Off,mangaldeo@hotmail.com
U15400DL2021PTC383467,OBEROI FOODTECH PRIVATE LIMITED,Delhi,Active,aniloberoi@oberoithermit.com
U74110RJ2013PTC044219,STEP EDUCATION AND TRAINING SERVICES PRIVATE LIMITED,Jaipur,Active,anil@stepeducation.in
U74900PN2014PTC153255,WAULT SOULTIONS PRIVATE LIMITED,Pune,Strike Off,shikha.shinde2015@sims.edu
U27310UP1996PTC021151,NIHARIKA CASTINGS PRIVATE LIMITED,Kanpur,Strike Off,-
ABA-0667,1DIGI VENTURES LLP,Bangalore,Active,ragsnat@gmail.com
U52190RJ2008PTC027532,GOGAD IMPEX PRIVATE LIMITED,Jaipur,Active,account@shreeganeshprint.com
U45200JK2016PTC009653,SFPM CONSTRUCTIONS PRIVATE LIMITED,Jammu,Active,mirassociates01@gmail.com
U01212KL1995PTC008716,NEW-TECH FARMS PRIVATE LIMITED,Ernakulam,Strike Off,-
U45400WB2012PTC187048,VIEWLINE DEVELOPERS PRIVATE LIMITED,Kolkata,Active,roc_department@yahoo.com
U01403DL2007PTC167289,V S PROCESSORS PRIVATE LIMITED,Delhi,Strike Off,VEDBANSAL27@YAHOO.COM
U51909DL2020OPC374506,NATURAL VET PHARMA (OPC) PRIVATE LIMITED,Delhi,Active,Raokuldeep46@gmail.com
U51101WB2009PTC135797,LAMBODAR VINTRADE PRIVATE LIMITED,Kolkata,Active,lambodarvin2019@gmail.com
U99999MH1983PTC030928,SEKSARIA GROUP OF HOTELS LTD,Mumbai,Strike Off,-
U66010PB2008PTC031853,GLARE LIFE CARE PRIVATE LIMITED,Chandigarh,Strike Off,advisors.india@hotmail.com
AAD-1939,BIGNUMWORKS SOFTWARE LLP,Bangalore,Active,harish.garg@gmail.com
U45201RJ2011PTC036460,SAARTHI DREAMESTATES PRIVATE LIMITED,Jaipur,Active,sd.amitgarg@gmail.com
U45202UP2013PTC060294,QUEENY INFRA ESTATE PRIVATE LIMITED,Kanpur,Strike Off,cs.yashnigam@gmail.com
AAV-4098,SMOOTHSAIL SHIPPING LLP,Mumbai,Active,rajivkamath@yahoo.com
U31402DL1999PTC100126,JAIN APPLIANCES PRIVATE LIMITED,Delhi,Active,SANJAYSATPAL@GMAIL.COM
U63013DL2003PTC121232,DELTA CARRIERS PRIVATE LIMITED,Delhi,Strike Off,sameer@deltavehicles.com
U74140BR2015OPC024359,SAFEHAND COURIERS AND CARGO PRIVATE LIMITED (OPC),Patna,Strike Off,manoj_tax@yahoo.com
U40108TG2013PTC088915,SUNEAST POWER ENERGY PRIVATE LIMITED,Hyderabad,Strike Off,ram791415@gmail.com
U45400JK2009PTC002993,TECH LEGENDS INFRASTRUCTURE PRIVATE LIMITED,Jammu,Active,techlegends34@yahoo.in
U67120DL1996PTC081095,SPG FINVEST PRIVATE LIMITED,Delhi,Active,spgltddelhi@gmail.com
U01403WB2012PLC172172,LAND MARS AGRO LIMITED,Kolkata,Strike Off,ussahaco@hotmail.com
U18101RJ2005PTC021310,SATAYAM GARTEX PRIVATE LIMITED,Jaipur,Active,ramakant190@hotmail.com
U23209HR2021PTC096672,P.R.COAL PRIVATE LIMITED,Delhi,Active,prcoal@gmail.com
U45500UP2020PTC129063,MAHANANDA INFRATECH PRIVATE LIMITED,Kanpur,Active,sdtripathi2289@gmail.com
U74999TG2017NPL117788,FEDERATION OF GLOBAL CHAMBER OF BUSINESS DEVELOPMENT,Hyderabad,Active,ssuniqueservices@gmail.com
U51109WB2005PTC105568,BRAWN TRADERS PRIVATE LIMITED,Kolkata,Strike Off,brawntra@yahoo.com
AAY-9376,INEVITABLE STRATEGIC ADVISORS LLP,Mumbai,Active,warrenchristian@gmail.com
U36912MH1988PTC048315,ASIAN STAR DIAMONDS INTERNATIONAL PRIVATE LIMITED,Mumbai,Active,secretarial@asianstargroup.com
AAP-3007,PLE CONSTRUCTIONS LLP,Hyderabad,Active,hari2258@gmail.com
U25200GJ1995PTC027335,MALLINATH SHIPBREAKING INDUSTRIES PRIVATE LIMITED,Ahmedabad,Strike Off,shreeji.gems@hotmail.com
AAN-8598,FIRST ASSETZ FAMILY OFFICE LLP,Bangalore,Active,narayan.kini@firstassetz.com
U72900KA2015PTC083477,REJAG TECHNOLOGIES PRIVATE LIMITED,Bangalore,Active,RENU312@YAHOO.COM
U29212AS1994PTC004317,ANURAG ENTRADE INDIA PVT LTD,Shillong,Active,gcsipani13@gmail.com
U74140CT2004PTC016839,F.S. MANAGEMENT INDIA PRIVATE LIMITED,Chhattisgarh,Active,md@fsindia.in
U74899DL2005PTC143280,MRV SPINNING MILLS PRIVATE LIMITED,Delhi,Strike Off,CPCNEWDELHI@YAHOO.COM
U24233UP2011PTC047927,NEO VISTA HELTHCARE PRIVATE LIMITED,Kanpur,Strike Off,sanjiv.nigam@gmail.com
U45400WB2007PTC115332,MAA VINDHACHAL PROMOTERS PRIVATE LIMITED,Kolkata,Active,maavindhachal10@gmail.com
U65921CH1992PTC011985,MOHAN DEPOSITS AND ADVANCES PVT LTD,Chandigarh,Strike Off,-
U24230GJ2020PTC114443,PREMILA RAICHAND PHARMA PRIVATE LIMITED,Ahmedabad,Active,nareshshah2019@gmail.com
U70102TG2007PTC056735,GMVL DEVELOPERS & BUILDERS PRIVATE LIMITED,Hyderabad,Strike Off,RAGHU.CA@GMAIL.COM
AAT-1118,VARDHAMAN MARINE ENGINEERING LLP,Mumbai,Active,m.gaurang@gmail.com
U70100MH2013PTC250922,ROSSLAND CONSTRUCTIONS PRIVATE LIMITED,Mumbai,Active,gautamahuja@ahujagroup.com
U40300MH2015PTC271243,ENERGIEN RENEWABLE ENERGY PRIVATE LIMITED,Mumbai,Active,prasadnaik4242@gmail.com
U74140MH2000PLC902568,RAJKAMAL SYNTHETICS LTD.,Mumbai,Not available for efiling,-
U74999TN2014PTC095952,SUKRA HELITEK PRIVATE LIMITED,Chennai,Active,sukrahelitek@gmail.com
U45201DL2005PTC140419,JAI KRISHAN INFRASTRUCTURES PRIVATE LIMITED,Delhi,Active,jkg.jkinfrastructures@gmail.com
U65910OR1991PLC002881,SRIKNATH FINANCE AND INVESTMENT LIMITED,Cuttack,Strike Off,-
U55101KA2013PTC067681,SHIVAS A.R HOTELS & RESTAURANTS PRIVATE LIMITED,Bangalore,Active,rajankcbglr@gmail.com
U17299GJ2013PTC073508,KESHAV FILAMENTS PRIVATE LIMITED,Ahmedabad,Active,bazarigroup@yahoo.com
U45400DL2011PTC214359,RL INFRAPROJECTS PRIVATE LIMITED,Delhi,Strike Off,ca.abhinayaverma@gmail.com
U74999DL2021PTC380258,EASE MY POLICY SOLUTION PRIVATE LIMITED,Delhi,Active,ankurtandon83@gmail.com
U74900DL2010PTC207174,ALOTIS DIGITECH PRIVATE LIMITED,Delhi,Active,jainsanjeev02@gmail.com
U74999DL2021PTC375760,NNN BPM SERVICES PRIVATE LIMITED,Delhi,Active,varunbhatia28@gmail.com
U31101WB1976PTC030690,BEST ENGINEERING CO PVT LTD,Kolkata,Active,-
AAR-1385,ELEANOR SERVICES LLP,Mumbai,Active,kunal.np@gmail.com
U72900GJ2015PTC081928,KAMKAAJ SOLUTIONS PRIVATE LIMITED,Ahmedabad,Active,dhruvraval61@gmail.com
U45201DL2005PTC144108,RADHA BALLABH CONSTRUCTION PRIVATE LIMITED,Delhi,Active,sashtri.rohit@gmail.com
U51109PB1997PLC019713,TAKSONZ DEVELOPERS & INFRASTRUCTOR LIMITED,Chandigarh,Active,accounts@hotelonn.com
U70101WB2005PTC107884,MANIKARN PROPERTIES PRIVATE LIMITED,Kolkata,Active,roc.efiling2014@gmail.com
U02710KA2005PLC036602,GOKAK STEELS LIMITED,Bangalore,Active,yallapp8787@gmail.com
AAF-6269,SUNCLOUD INFRA DEVELOPERS LLP,Ernakulam,Active,support@legacypartners.in
AAV-9391,MALA APPARELS TRADEX LLP,Kanpur,Active,malaapparelstradex@gmail.com
U74999KA2018PTC111217,TIMTIM HOLIDAYS PRIVATE LIMITED,Bangalore,Active,consult.vasisht@gmail.com
AAD-8877,FOCUS AUTOMOTIVE LLP,Coimbatore,Strike Off,nnstax@gmail.com
AAD-9683,DOYEN REALTY AND MULTI SERVICES LLP,Pune,Strike Off,alisha.jaipuria@gmail.com
AAK-3489,SOUMYA ECO POLYMERS LLP,Mumbai,Under Process Of Strike Off,sumitgupta@mahikapack.com
U72900TN2014PTC095880,360 RIPPLES SOLUTIONS PRIVATE LIMITED,Chennai,Active,jrppalaniswami@gmail.com
U51909WB1945PTC012715,SHAW BROS STORES PRIVATE LIMITED,Kolkata,Active,sbwplkol@hotmail.com
U15311UP2004PTC028778,SUMOD FLOUR MILLS PRIVATE LIMITED,Kanpur,Active,office.sfmpl@gmail.com
U93000KA2013PTC072103,CEMEX MANAGEMENT PRIVATE LIMITED,Bangalore,Active,Veena@cemexmanagement.com
U99999MH1986PTC041925,VINOD DHIRAJLAL FINANCE INVESTMENT COMPANY PVT LTD,Mumbai,Strike Off,-
U70109WB2012PTC180808,FASTSPEED CONCLAVE PRIVATE LIMITED,Kolkata,Strike Off,fastspeedconclavef15@gmail.com
AAJ-2571,NINETYONE REALTY LLP,Mumbai,Active,bsdanu@yahoo.com
U15400KL2021PTC068114,KERAM AGRO EXTRACTORS PRIVATE LIMITED,Ernakulam,Active,keramoilmill@yahoo.com
U74999HR2020PTC085077,EXIM CONTRACTS PRIVATE LIMITED,Delhi,Active,RAJANNSHARMA@GMAIL.COM
U24246AS2020PTC020591,GOLD MONEY MARKETING PRIVATE LIMITED,Shillong,Active,goldmoneynlb500@gmail.com
U72900GJ2019PTC107114,SUNBRISHZ TECHNOSYS PRIVATE LIMITED,Ahmedabad,Active,rishikeshpadh@icloud.com
U74999WB2016PTC216431,O. P. S. CARRIER PRIVATE LIMITED,Kolkata,Active,ranab04@rediffmail.com
U51900GJ2009PTC058515,VINI SALES AND DISTRIBUTION PRIVATE LIMI TED,Ahmedabad,Amalgamated,dnpatel08@gmail.com
U72900DL2014PTC263452,VENZER SOFTECH PRIVATE LIMITED,Delhi,Strike Off,venzersoftech@gmail.com
U45203MP1997PTC011941,VINDHYACHAL HOMES AND RESORTS PRIVATE LIMITED,Gwalior,Active,-
AAA-8632,VELVETLEAF CONSULTANTS LLP,Delhi,Defunct,RNACA1@GMAIL.COM
U15143MP1998PTC012669,GAHOI DALL AND OIL MILLS PRIVATE LIMITED,Gwalior,Active,caanshubhatnagar@gmail.com
U70102HR2011PTC043454,NISCON PROJECTS PRIVATE LIMITED,Delhi,Strike Off,TK_GOYAL@HOTMAIL.COM
U05190KA2005PTC035431,MYSTICAL BIOTECH PRIVATE LIMITED,Bangalore,Active,accounts1@mysticalbiotech.com
U74910KL2005PTC017787,EDWIN RESOURCES INDIA PRIVATE LIMITED,Ernakulam,Strike Off,-
U65921UP1986PTC007740,GAURAV CONSTRUCTIONS PRIVATE LIMITED,Kanpur,Strike Off,-
U51101RJ1992PTC006512,CHHITARMAL BHURAMAL TRADERS PRIVATE LIMITED,Jaipur,Active,cmbmjain@gmail.com
U52310GJ2009PTC058039,AUTOGRAPH TRADING PRIVATE LIMITED,Ahmedabad,Strike Off,pratik1634@yahoo.co.in
U45400MH2007PLC308879,ALBINA PROPERTIES LIMITED,Mumbai,Active,secretarialgrgh@indiabulls.com
U63040TN1991PTC020140,PETITE TRAVELS PRIVATE LIMITED,Chennai,Strike Off,-
U85100UP2014PTC061972,MAHA KALI VEDIC HEALING SHELTER PRIVATE LIMITED,Kanpur,Active,shwetasarojinimahakali@gmail.com
U51109WB2008PTC124889,HOOGHLY VYAPAAR PRIVATE LIMITED,Kolkata,Active,contact.hooghly@gmail.com
U15490CH2007PTC031015,PUNJAB SPIRITS PRIVATE LIMITED,Chandigarh,Active,harishverma7878@gmail.com
U26990TG2019PTC133796,LAKSHMI DRYMIX PRODUCTS PRIVATE LIMITED,Hyderabad,Active,prasadreddyks@gmail.com
U17118WB1998PTC087182,INDRA CREATIONS PRIVATE LIMITED,Kolkata,Strike Off,akbaid@airtelbroadband.co
U29150DL2005PTC138216,HRISHAV ELEVATORS PRIVATE LIMITED,Delhi,Strike Off,-
U45203GJ2012PTC072910,KRISHNA MICROSURFACING PRIVATE LIMITED,Ahmedabad,Active,hkshahandco1@gmail.com
U51101WB2012PTC186200,FLYJOY SALES PRIVATE LIMITED,Kolkata,Strike Off,COMPANY22706880@GMAIL.COM
U45204HR2011PTC043484,OZ INFRASTRUCTURE PRIVATE LIMITED,Delhi,Strike Off,DHEERAJKUKREJACA@GMAIL.COM
U72200TG1987PTC007601,DIGITRAL PRIVATE LIMITED,Hyderabad,Active,Compliance@digitral.com
U15316WB1989PTC045917,ROBUST INDIA FOODS PVT LTD,Kolkata,Strike Off,-
U45209KA2021OPC147112,MORAGA REALTORS (OPC) PRIVATE LIMITED,Bangalore,Active,nathen2710@gmail.com
U70109DL2010PTC207833,HARE RAMA HARE KRISHNA REAL ESTATE PRIVATE LIMITED,Delhi,Strike Off,dktaneja@yahoo.com
AAR-0877,SAVVY YIBEI VENTURES LLP,Delhi,Active,SAVVYYIBEI@GMAIL.COM
AAY-9854,MIKE CRUZ LLP,Delhi,Active,coachmikecruz@outlook.com
AAZ-3741,QINGHAI ENCLAVE LLP,Kolkata,Active,drssrijan@gmail.com
U01403KA2011PTC056543,IQ AGRO INNOVATIVES PRIVATE LIMITED,Bangalore,Strike Off,gss_comsecy@rediffmail.com
U93000DL2015PTC275893,PENTHERS PROTECTION FORCE PRIVATE LIMITED,Delhi,Active,penthersprotectionforce@gmail.com
U60300MH2017PTC294564,EXQUISITE LOGISTIC PRIVATE LIMITED,Mumbai,Strike Off,shreeagencycandf@gmail.com
U45200MH2005PTC156950,JAYKUL HOUSING PRIVATE LIMITED,Mumbai,Strike Off,JAYKULPIR@YAHOO.COM
U74999DL2017PTC325599,ROUGE UMBRELLA MARKETING SERVICES PRIVATE LIMITED,Delhi,Active,srpauditor@gmail.com
AAY-5935,DASSANS INDIA BIOFUELS LLP,Delhi,Active,amandassan@gmail.com
U74120HR2008PTC038531,BIONIC MARKETING PRIVATE LIMITED,Delhi,Strike Off,rbajajcs@gmail.com
U29212TZ2003PTC010593,KISSAN AGROTECH INDIA PRIVATE LIMITED,Coimbatore,Strike Off,-
U17297WB2001PTC093834,MEENAR YARN PRIVATE LIMITED,Kolkata,Active,meenar786@gmail.com
AAL-7925,MENTOR TRUSTEESHIP SERVICES LLP,Delhi,Active,gagansngh.cs@gmail.com
U01100KA2020PTC135275,WISHWAMAANAW KUNIGAL FARMER PRODUCER COMPANY LIMITED,Bangalore,Active,kpsreenath55@gmail.com
U99999MH1986PLC039593,HEB LUGGAGE INDUSTRIES LTD,Mumbai,Under Liquidation,-
U99999MH1985PTC037232,V.M.SHIDHAYE CONSULTANTS PVT LTD,Mumbai,Strike Off,-
U74899DL1993PTC054636,BHUSHAN CAPITAL & CREDIT SERVICES PRIVATE LIMITED,Delhi,Active,mcacompliance2019@gmail.com
U99999ML1966PLC013409,MAINLAND DOCKS LIMITED.,Shillong,Not available for efiling,-
U25209GJ2020PTC115310,DURACA PLAST CREATION PRIVATE LIMITED,Ahmedabad,Active,admin@duroplastind.com
U74999HR2014PTC054115,BABBAGE ONLINE SERVICES PRIVATE LIMITED,Delhi,Under Process of Striking Off,salim80us@live.com
U45200DL2016PTC292865,HIMANI INFRACONSTRUCTION PRIVATE LIMITED,Delhi,Active,pankajadv123@gmail.com
U60300MH2017PTC299030,BGS LOGISTICS PRIVATE LIMITED,Mumbai,Active,ashwinimovers@yahoo.in
U45201GJ2002PTC040419,ACHAL CONSTRUCTION COMPANY PRIVATE LIMITED,Ahmedabad,Strike Off,manojmukhi@yahoo.com
U65999TG2018PTC122014,VEMULADEEKONDA CHIT FUNDS PRIVATE LIMITED,Hyderabad,Active,nirmalalucky84@gmail.com
U74899DL1993PTC055397,S K SPARES AUTO PRIVATE LIMITED,Delhi,Strike Off,tusharjain@frictionproducts.com
U72200TG2000PTC035305,AASH SOFTECH PRIVATE LIMITED,Hyderabad,Strike Off,-
U85110KA1995PTC018690,MOGRA DEVELOPERS PRIVATE LIMITED,Bangalore,Strike Off,pks@klnengineering.com
U17111TZ1994PTC005124,J.G.K. TEXTILE PRIVATE LIMITED,Coimbatore,Strike Off,-
U72900DL2019PTC349608,ANAFINS CONSULTING PRIVATE LIMITED,Delhi,Active,communication@anafins.com
U24230GJ2008PTC055176,VOVANTIS LABORATORIES PRIVATE LIMITED,Ahmedabad,Active,accounts@vovantis.com
U36998GJ1988PTC010845,AUXI FARBEN PVT LTD,Ahmedabad,Strike Off,auxifarben@rediffmail.com
U45201AS2015PTC012205,ZARNA ESTATES PRIVATE LIMITED,Shillong,Under Process of Striking Off,subashdey200@gmail.com
AAT-1960,EMPATHY FILMS LLP,Jaipur,Active,contactempathyfilms@gmail.com
U80903CT2015PTC001750,AAYAAM EDUVENTURE PRIVATE LIMITED,Chhattisgarh,Active,aayaamiitmedical@gmail.com
U24231DL2001PTC112731,SARAL ADVANCE TECHNOLOGIES AND PHARMA PR IVATE LIMITED,Delhi,Strike Off,sudhirkabrol@yahoo.com
U72200TG2015PTC098430,ECOMSI BUSINESS SOLUTIONS (INDIA) PRIVATE LIMITED,Hyderabad,Strike Off,bharath.mamidoju@gmail.com
U72200TG2014PTC094551,COUNTRY ONLINE SERVICES PRIVATE LIMITED,Hyderabad,Active,salam1779@gmail.com
U74140RJ2005PTC020473,SODHI MANAGEMENT CONSULTANTS PRIVATE LIMITED,Jaipur,Strike Off,-
U74140KL2008PTC023374,HILLCHURCH ENTERPRISES ( INDIA ) PRIVATE LIMITED,Ernakulam,Strike Off,cabennyjoseph@gmail.com
U63090MP2019PTC049200,PMA TRAVEL AND AUTOMOBILE SOLUTIONS PRIVATE LIMITED,Gwalior,Strike Off,cs.skpatel@gmail.com
U31900UP2022PTC158461,KAEBAP ENTERPRISES PRIVATE LIMITED,Kanpur,Active,sharma.ankit3838@gmail.com
U80900AS2018NPL018846,SANSYS SMART SCHOOL FOUNDATION,Shillong,Active,sansys@live.in
U55201DL2015PTC280277,TAVOLA CON TE RESTAURANT PRIVATE LIMITED,Delhi,Strike Off,Jagdish_mainali@hotmail.com
U74900WB2012PTC188435,IMESD EDUCATION & PLACEMENT CONSULTANCY PRIVATE LIMITED,Kolkata,Strike Off,snehansud2003@yahoo.co.in
U67120MH1995PTC091495,EVENS AND ODDS SHARES PRIVATE LIMITED,Mumbai,Strike Off,amitbubna53@rediffmail.com
U45202MH1993PTC074868,SANT PROPERTIES AND INVESTMENT P.LTD.,Mumbai,Strike Off,-
U01402WB1990PTC048614,GREEN VIEW PLANTATIONS PVT LTD,Kolkata,Active,aaccg0849a@gmail.com
U01200PN2013PTC149511,IBP GOAT FARMING PRIVATE LIMITED,Pune,Strike Off,ibpagrofoods@gmail.com
U74999TN2017PTC115960,BANYANKARS CONSULTING PRIVATE LIMITED,Chennai,Strike Off,anandas_dr@yahoo.com
U52609MH2016OPC287434,RICHLIFE HEALTHCARE PRIVATE LIMITED (OPC),Mumbai,Active,richlife711@gmail.com
U67120JK2000PTC002100,MITHRA SECURITIES PRIVATE LIMITED,Jammu,Strike Off,tikoo3@hotmail.com
U74899DL1995PTC067717,CANOPUS PROMOTERS PRIVATE LIMITED,Delhi,Strike Off,-
U28991TN1988PTC015942,APARNA POLYMERS PRIVATE LIMITED.,Chennai,Strike Off,-
U01119TG2004PTC042809,NIDHI SEEDS PRIVATE LIMITED,Hyderabad,Active,nidhiseeds@yahoo.com
U45201RJ2006PTC022586,CLASSIC PROPMART PRIVATE LIMITED,Jaipur,Active,roccompany11@gmail.com
U15204KL1988PTC005232,MAKNAS DAIRY AND FOOD PRODUCTS PVT LTD,Ernakulam,Strike Off,-
U19116TN2004PTC052721,SIDDIQUE LEATHER EXPORTS PRIVATE LIMITED,Chennai,Strike Off,siddiquefinance@gmail.com
U01820KA2017PTC104292,PUSHPAGIRI ESTATES PRIVATE LIMITED,Bangalore,Strike Off,hrdilipgowda@gmail.com
AAY-3063,DAY NIGHT MUSIC LLP,Delhi,Active,poonianunu@gmail.com
U00387BR1987PTC002648,STANDARD COMPUTER AIDS PVT LTD,Patna,Strike Off,-
U14294PN2008PTC155012,EARTHEN TREASURES NATURAL RESOURCES PRIVATE LIMITED,Pune,Active,earthen.accts@gmail.com
U51900MH1997PTC109134,VELDGE MERK PHARMA PRIVATE LIMITED,Mumbai,Active,-
U93000HR2012PTC047586,GAR BUSINESS SOLUTIONS PRIVATE LIMITED,Delhi,Active,pankajsharma@sprbuildtech.com
U70102UP2013PTC056855,DEVMAATA BUILDWELL PRIVATE LIMITED,Kanpur,Strike Off,sukhjit_08@rediffmail.com
U65910WB2015PTC207435,KREDIT INDIA FINANCE & TECHNOLOGY PRIVATE LIMITED,Kolkata,Active,vikash@rsinghassociates.com
AAE-3715,GROWX MANAGEMENT SERVICES LLP,Delhi,Active,ashish.taneja@growxventures.com
U80902DL2009PTC192833,HONORARY FUTURE MAKERS PRIVATE LIMITED,Delhi,Active,hfmcom.1956@gmail.com
U72900PN2007PTC130853,ADJILITY SOFTWARE PRIVATE LIMITED,Pune,Strike Off,amahajan@adjility.com
U74999PN2021OPC199564,ENVIGIL LEAK DETECTION SPECIALISTS (OPC) PRIVATE LIMITED,Pune,Active,sudarshan_singh@yahoo.com
U24100PB2014PTC038462,HINDAIR PRODUCTS PRIVATE LIMITED,Chandigarh,Active,hindgases@gmail.com
U65992HR2010PTC041415,SHUBH TULSI DASS TAHIL RAM CHITS PRIVATE LIMITED,Delhi,Active,mv251186@gmail.com
U01119KL2006PTC020036,V TOGETHER AGRO PRIVATE LIMITED,Ernakulam,Strike Off,anoopraj.aca@gmail.com
U74999MH2015PTC267442,FFC MARKETING PRIVATE LIMITED,Mumbai,Strike Off,NVPARMAR304@GMAIL.COM
U74900MH2008PTC188166,EXQUISITE GYPSUM PRIVATE LIMITED,Mumbai,Strike Off,shnarang@vsnl.net
U05004TN2002PTC049793,CHINNU AQUATECH PRIVATE LIMITED,Chennai,Active,barthalome@hotmail.com
U51909KA1985PTC007307,PANCHA KALYANNI TRADINGS PRIVATE LIMITED,Bangalore,Active,vs1289@gmail.com
U65920MH1989PTC054324,GROWELL FINANCE AND MANAGEMENT CONSULTANTS PRIVATE LIMITED,Mumbai,Active,mgdhawan@gmail.com
U45400AN2016PTC000283,M.R.L BUILDERS PRIVATE LIMITED,ANDAMAN,Active,muthuramalingammrl@gmail.com
U65992HR1989PTC030765,SAMBYAL CHITS PVT. LTD.,Delhi,Strike Off,-
AAE-9280,AMICIS PHARMACON LLP,Ahmedabad,Active,prashant@amicispharmacon.com
U15520MH2007PTC174901,SOMMELIER'S VINEYARD PRIVATE LIMITED,Mumbai,Strike Off,vin_deo@rediffmail.com
AAQ-9237,SANE FOOD AND BEVERAGES LLP,Mumbai,Active,shanup18@gmail.com
U55101AP2021PTC117531,SMOKED OUT BBQ PRIVATE LIMITED,Vijayawada,Active,Smokedoutbbq889@gmail.com
U72900TN2005PTC058315,BLOOM TECHNOLOGIES PRIVATE LIMITED,Chennai,Active,babuperamca@yahoo.co.in
U51109WB2006PTC111082,BHASKAR BARTER PRIVATE LIMITED,Kolkata,Active,mcaefiling123@gmail.com
U74300CH2011PTC033219,BRIGHT SIDE INFOTAINMENT PRIVATE LIMITED,Chandigarh,Strike Off,CARUPESHNAGPAL@GMAIL.COM
U40108KA2010PTC056320,OPTIMUS ENERGY SOLARTECH PRIVATE LIMITED,Bangalore,Strike Off,navinhr99@gmail.com
U51109WB2006PTC107890,NANCY VANIJYA PVT LTD,Kolkata,Active,nancyvanijya@gmail.com
U29100DL1995PLC074900,U K S HEAVY ENGINEERING COMPANY LIMITED,Delhi,Strike Off,-
U74999MH2018PTC307430,AGILIO LABS PRIVATE LIMITED,Mumbai,Active,sanjay2005@gmail.com
U74930DL2016PTC291577,GROOTS FOODS VENTURES PRIVATE LIMITED,Delhi,Active,muditgusain@gmail.com
U85300MH2019NPL325345,OBNB ENTREPRENEUR ASSOCIATION,Mumbai,Active,obnbentrepreneur@gmail.com
U52390DL2015PTC279101,BASIC & BEYOND E-COMMERCE PRIVATE LIMITED,Delhi,Strike Off,basicbeyondecomec@gmail.com
