U72900HR2017PTC068414,RNG TECHNOLOGIES PRIVATE LIMITED,Delhi,Active,info@rngtechindia.com
U67120WB1993PTC060098,NIKITA SECURITIES PVT LTD,Kolkata,Active,ram@baidyanath.com
U45500MH2017PTC298962,ABVA CONSTRUCTIONS PRIVATE LIMITED,Mumbai,Strike Off,bpbalapraj80@gmail.com
U36996GJ2021PTC126113,GROWN GEMS PRIVATE LIMITED,Ahmedabad,Active,milan.nimavat@createddiamonds.in
U65991TN1986PLC012915,SHRI AKILAKRISHNAA NIDHI LIMITED,Chennai,Active,shriakilakrishnaanidhilimited@gmail.com
U74999TG2021PTC156597,VIMROCK TECHNOLOGIES PRIVATE LIMITED,Hyderabad,Active,umesh@ieclub.in
U74899DL1992PTC047203,LUMAN CONTROL (INDIA) PRIVATE LIMITED,Delhi,Active,lumancontrolpvtltd@gmail.com
U51909GJ2012PTC072249,SOLITAIRE IMPORT & EXPORT PRIVATE LIMITED,Ahmedabad,Strike Off,jrdandassociates@gmail.com
U99999MH1994PTC080950,NIRMITI ELECTRONICS PRIVATE LIMITED,Pune,Not available for efiling,-
U74999UP2016PLC084095,D.M.MULTITECH LIMITED,Kanpur,Active,mukulm80@gmail.com
U80902PN2021PTC200011,CHANAKYA MANDAL EDUCON PRIVATE LIMITED,Pune,Active,office@chanakyamandal.org
U45201RJ2010PTC032670,NAVNIDHI SUPER INFRACON PRIVATE LIMITED,Jaipur,Active,regentjodhpur@gmail.com
U74999MH2017PTC296253,FLEMICON ENTERPRISES PRIVATE LIMITED,Mumbai,Active,swpuranik@hotmail.com
U51101RJ1977PTC001759,CHETNA TRADERS PVT LTD,Jaipur,Active,chetnatraderspvtltd@gmail.com
U80902TG2012PTC081236,MANI'S VISA WORLD OVERSEAS EDUCATION CONSULTANTS PRIVATE LIMITED,Hyderabad,Strike Off,msprco@gmail.com
U70100DL2012PTC236737,BASE BUILDWELL PRIVATE LIMITED,Delhi,Active,base.buildwell@gmail.com
AAA-5210,EDUVATIVE TECHNOLOGIES LLP,Kanpur,Defunct,EDUVATIVE@COMPANYMAIL.CO.IN
U74140TG1994PTC017486,SUGAM PROJECTS AND CONSULTANTS PVT LTD,Hyderabad,Strike Off,-
U72900MH2019OPC334833,PROGRAMMERCUBE (OPC) PRIVATE LIMITED,Mumbai,Active,programmercube@gmail.com
U74999KL2020PTC063659,WHITE ASSET ACCOUNTANTS INTERNATIONAL PRIVATE LIMITED,Ernakulam,Active,rekhakrishnan2011@gmail.com
U67000KA1996PTC019816,CELINDIA FINANCE AND INVESTMENT COMPANY PRIVATE LIMITED,Bangalore,Active,ceocelind@gmail.com
AAC-7698,AKARUI SOLUTIONS LLP,Mumbai,Active,rameshpmodi@gmail.com
U15520MH1990PTC058785,SINDHUDURG AGRO DISTILLERY PRIVATE LIMITED,Mumbai,Strike Off,-
U17120MH2004PTC149103,ULLENGAL BROTHERS TEXTILE PRIVATE LIMITED,Mumbai,Active,ullengaltextilepvtltd@gmail.com
U72200AP2014PTC095915,KK INFORMATICS INDIA PRIVATE LIMITED,Vijayawada,Strike Off,sudhapadi79@gmail.com
U15549BR2015PTC024812,UANNTI SAWASTIK FOODS PRIVATE LIMITED,Patna,Under Process of Striking Off,INFO@EFORMATION.CO.IN
U72900TG2003PTC041149,FOCUSPOINT TECHNOLOGIES PRIVATE LIMITED,Hyderabad,Strike Off,-
AAX-1245,KBM-INFRA CONSULTANTS LLP,Ahmedabad,Active,kbminfraconsultants@gmail.com
U74900UP2009PTC039081,JOLLYMAN EXIM PRIVATE LIMITED,Kanpur,Strike Off,rajivfcs@gmail.com
U15142WB2019PTC230828,SUNBIN2 FOOD PRODUCTS PRIVATE LIMITED,Kolkata,Active,santosh070487@gmail.com
U74999MH2020PTC343104,MAGNEQ MULTIPARKING PRIVATE LIMITED,Mumbai,Active,amrit.satendra@gmail.com
U74999PN2017PTC173915,PRRAJ LANDMARK PRIVATE LIMITED,Pune,Active,ascendercapital@gmail.com
U52190GJ2013PTC076863,SHREEJI MOBILE PRIVATE LIMITED,Ahmedabad,Active,hirenkotak41@gmail.com
U93000DL2015OPC280785,TNC CONSULTING OPC PRIVATE LIMITED,Delhi,Active,mridujamwal.19@gmail.com
U80302RJ2019PTC063830,SRIGURUMANDALA EDUTECH PRIVATE LIMITED,Jaipur,Strike Off,ravikomalgh1@gmail.com
U74900KA2016PTC085884,NAVODYAMI SERVICES PRIVATE LIMITED,Bangalore,Under Process of Striking Off,neelam.maheshwari@gmail.com
U72900TN2014PTC094441,KAANQUER SYSTEMS PRIVATE LIMITED,Chennai,Strike Off,bala@cogzidel.in
U25202GJ2011PTC063631,ADDWRAP PACKAGING PRIVATE LIMITED,Ahmedabad,Active,accounts@dragontarpaulin.com
U33119GJ1991PTC014984,PARTH MEDITRONICS SYSTEMS PRIVATE LIMITED,Ahmedabad,Strike Off,-
U51909WB2015PTC207132,TRASHION DEALTRADE PRIVATE LIMITED,Kolkata,Active,sklahoti13@gmail.com
U01810AP2019PTC112540,KRUSHIPHALA FARMER PRODUCER COMPANY LIMITED,Vijayawada,Active,reddinaidu67@gmail.com
ABA-6089,IKHAYA INFRASTRUCTURES LLP,Ernakulam,Active,connect@pmacs.in
U41000DL2013PTC259122,ARHAN AQUA PRIVATE LIMITED,Delhi,Strike Off,aswanigarg@yahoo.co.in
U55204DL2017PTC325829,TIMEHOUSE HOSPITALITY PRIVATE LIMITED,Delhi,Active,pbc.bhutani@gmail.com
U51505MH2002PTC137535,SYSCONNECT TECHNOLOGIES (INDIA) PRIVATE LIMITED,Mumbai,Active,ashish.george@sysconnect.co.in
U45309UP2020PTC130460,MODECO CONSTRUCTION PRIVATE LIMITED,Kanpur,Active,Shareenahmad783@gmail.com
U74140GJ2015PTC085368,INFINITY INSIGHTS PRIVATE LIMITED,Ahmedabad,Active,kush@infinitybusiness.in
U74999TG2017PTC119021,AUTHLABS TECHNOLOGIES PRIVATE LIMITED,Hyderabad,Active,narsimha7889@gmail.com
U65999KA2020PLN134207,AKPS NIDHI LIMITED,Bangalore,Active,akpsnidhi2020@gmail.com
U24119MH2006PTC164271,ESPEE COATINGS PRIVATE LIMITED,Mumbai,Active,espee@espeeindia.com
U01403AP2011PTC073702,GREENWAYS FIELDS & REALTORS PRIVATE LIMITED,Vijayawada,Strike Off,ssrikanth_cs@rediffmail.com
U29118DL2006PTC150209,ENMILL ENGINEERING PROJECTS PRIVATE LIMITED,Delhi,Strike Off,nrgconsultants@rediffmail.com
U27109PY1996PTC001220,SHIVAGAMA SUNDARI STEELS PRIVATE LIMITED,Pondicherry,Strike Off,-
U63040MP2018PTC045919,MANONANDAN TOURISM SERVICES PRIVATE LIMITED,Gwalior,Active,akshay.lende13@gmail.com
U74999UP2019PTC117098,GALACTUS CONSULTANTS PRIVATE LIMITED,Kanpur,Active,krishnapal.che.1991@gmail.com
U45309KL2021OPC072879,TURTLE HOMES AND DESIGNS (OPC) PRIVATE LIMITED,Ernakulam,Active,turtlehomesanddesigns@gmail.com
U45200TN2021PTC141470,SMARCH BUILDERS PRIVATE LIMITED,Chennai,Active,smarchbuilders.a2s@gmail.com
U01110TG2020PTC146333,RAJAPET FARMER PRODUCER COMPANY LIMITED,Hyderabad,Active,sudharshanbogi63@gmail.com
AAC-2554,SERIATIM ENTERPRISES LLP,Delhi,Active,dineshdrk@gmail.com
U51109UP1996PLC019639,J.N. AUTO LIMITED,Kanpur,Active,jnautolimited@gmail.com
U72900TG2011PTC073901,FLEDGE INNOVATIVE SOLUTIONS PRIVATE LIMITED,Hyderabad,Strike Off,srisaiservicesforall@gmail.com
U45309JH2018PTC011837,BARAMASIYA CONSTRUCTION PRIVATE LIMITED,Jharkhand,Active,abhishekkumar27995@gmail.com
U51909WB2011PTC156626,EKAGRAH VINIMAY PRIVATE LIMITED,Kolkata,Strike Off,ekagrahvinimay1@gmail.com
U51909DL2021PTC387494,MESCRU PHARMACEUTICALS PRIVATE LIMITED,Delhi,Active,mescrupharma@gmail.com
U24239AR2006PTC008153,YAMI PHARMACEUTICALS PRIVATE LIMITED,Shillong,Strike Off,-
U63090MH2010PTC205666,X LOGISTICS (INDIA) PRIVATE LIMITED,Mumbai,Strike Off,jainsanjay_ca@rediffmail.com
U72900OR2021PTC037765,KREATV MEDIA HOUSE PRIVATE LIMITED,Cuttack,Active,contact@kreatvs.com
U29100DL2017PTC314381,FLASHBACK SHOWCASE PRIVATE LIMITED,Delhi,Under Process of Striking Off,ravi.a537@gmail.com
U65921WB1992PLC055652,RADHIKA STERLING FINANCE LTD,Kolkata,Strike Off,sssharmacs@gmail.com
U24246MH1992PTC070198,ETERNIA COSMETIC PRIVATE LIMITED,Mumbai,Active,inforoc.007@gmail.com
AAJ-0579,NIRVANA LEISURE AND INNOVATIONS INDIA LLP,Delhi,Active,legal@corpcode.in
U72200MH2018PTC313110,KALPA SOFTTECH PRIVATE LIMITED,Mumbai,Active,avinash@kalpainc.biz
U45201BR2022PTC055895,JAI GANGA CONSTRUCTION PRIVATE LIMITED,Patna,Active,gangaconc@gmail.com
U63090UP2013PTC059265,FAR AND BEYOND JOURNEYS PRIVATE LIMITED,Kanpur,Active,info@journeysutra.com
U01100MH2017PTC298616,INTACT AGRITECH PRIVATE LIMITED,Mumbai,Under Process of Striking Off,piyushragrawal@gmail.com
U74999TG2020PTC142163,NYMIL IMPEX PRIVATE LIMITED,Hyderabad,Active,hunt.mortgages@gmail.com
U51909WB2010PTC141519,VANASPATI VINIMAY PRIVATE LIMITED,Kolkata,Active,vanaspativinimay@rediffmail.com
U74900TN2008PTC067544,A AND G FACADES PRIVATE LIMITED,Chennai,Active,accounts@aandg.in
U70109DL2006PLC151175,OMWAY INDIA LIMITED,Delhi,Active,headoffice@omwayindia.in
U72200KA2006PTC097528,MEDPLEXUS INDIA PRIVATE LIMITED,Bangalore,Amalgamated,amit.g.pandey@ge.com
U45400DL2007PTC165347,SALSAN REAL ESTATE PRIVATE LIMITED,Delhi,Strike Off,alplabs@gmail.com
U50500MH2016OPC286430,GODAVARI LUBES AND OILS (OPC) PRIVATE LIMITED,Mumbai,Active,clientnskind@gmail.com
U28939PB1996PTC018250,GAUTAM FASTNERS PRIVATE LIMITED,Chandigarh,Strike Off,-
U51109MP2005PTC017382,PAWAN TRADECORP PRIVATE LIMITED,Gwalior,Active,pawangroup1@yahoo.com
U29299KA1999PTC025463,LASER LOGICS ENTERTAINMENT INDIA PRIVATE LIMITED,Bangalore,Strike Off,-
U45201TN1985PTC011952,SMR CONSTRUCTIONS PRIVATE LIMITED,Chennai,Strike Off,gsv@eth.net
U65920MH2004PTC146398,JAS FINANCIAL SERVICES PRIVATE LIMITED,Mumbai,Active,longlife.reason@gmail.com
U67100KA2019PTC122517,EUSTON INSURANCE ADVISORS PRIVATE LIMITED,Bangalore,Active,suman@zestmoney.in
U72900TN2003PTC051061,WAVESTEER NETWORKS PRIVATE LIMITED,Chennai,Strike Off,-
U72900HR2019PTC083737,NEBULAOPS PRIVATE LIMITED,Delhi,Active,jyoti.n03@gmail.com
U85100MH2019PTC327852,AAI HOSPITAL PRASUTIGRUH AND SONOGRAPHY CENTRE PRIVATE LIMITED,Mumbai,Active,gopal.chaudhari2009@gmail.com
AAY-1607,SSA OVERSEAS JOURNEY LLP,Chandigarh,Active,ca.thapar@gmail.com
U85300CT2021PTC011930,REMEDY BAZAAR PRIVATE LIMITED,Chhattisgarh,Active,farid5655@gmail.com
U63090DL1987PTC026899,DELHI BOMBAY CARGO MOVERS PRIVATE LIMITED,Delhi,Strike Off,-
AAY-9306,FOODOLOGI LLP,Mumbai,Active,spandan.ghosh@foodologi.in
U70101DL2005PTC132322,EVEREST BUILDWELL PRIVATE LIMITED,Delhi,Active,secretarial@aerenr.com
U51909DL1988PTC031350,SHANKAR NOVELTIES PRIVATE LIMITED.,Delhi,Strike Off,-
U72300MH2012PTC237899,TWINTREE GLOBAL PRIVATE LIMITED,Mumbai,Active,c_sameer@yahoo.com
U72300UP2009PTC036894,CAREWELL IT SERVICES PRIVATE LIMITED,Kanpur,Strike Off,d.verma1175@gmail.com
U65990MH2021PLN365512,HHBS MH INDIA NIDHI LIMITED,Mumbai,Active,Primesanitation3298@gmail.com
U93090TN1996PTC034611,SOLAIMALAI PROPERTIES PRIVATE LIMITED,Chennai,Active,nsridharco@gmail.com
U28994WB2019PTC230319,AURUM SILVER CHAINS PRIVATE LIMITED,Kolkata,Active,aurumsilverkolkata@gmail.com
U31909BR2019OPC044113,MFG ELECTRICALS INDIA (OPC) PRIVATE LIMITED,Patna,Active,gmanishkumar49@gmail.com
U51909AP1990PTC011737,ALIF EXPORTS PRIVATE LIMITED,Vijayawada,Strike Off,-
U45500WB2016PTC218446,ASHIRBAD REALITY PRIVATE LIMITED,Kolkata,Active,prodipkumardas1@gmail.com
U85110KA1983PTC005214,BPL TECHNO VISION PRIVATE LIMITED,Bangalore,Active,investor@bpl.in
U34100MH1962PTC012260,SANT SAHNEY PRIVATE LIMITED,Mumbai,Active,hs.zaveri@nrb.co.in
AAL-2839,SRI KARNI POLYPACK LLP,Hyderabad,Under Process Of Strike Off,srikarnipolypack@gmail.com
U74999HR2019PTC084259,ROCOPIE HOTELS AND ROOMS PRIVATE LIMITED,Delhi,Active,spsindia2.services@gmail.com
AAR-9393,GOREGAOKER AND PALKAR DESIGN ENGINEERS LLP,Mumbai,Active,vardhan_01@yahoo.com
U74900TN2015PTC100509,SHREE M.R. ENGINEERING SERVICES PRIVATE LIMITED,Chennai,Strike Off,rashahul@yahoo.com
U93000WB2019PTC233163,TRIDENT FORCES PRIVATE LIMITED,Kolkata,Active,DIWAKANTDIPAK@GMAIL.COM
U55101PN2016PTC158829,ABHYAGAT HOTELS AND LOUNGE PRIVATE LIMITED,Pune,Active,accts.abhyagat@gmail.com
U70109UP2021PTC154163,JANAK DULARI MEGACORP PRIVATE LIMITED,Kanpur,Active,megacorp@janakdulari.com
U24246DL1996PTC075131,VALLEY HERBAL PRIVATE LIMITED,Delhi,Active,valleyherbal@yahoo.com
U85110RJ1992PLC006670,RESONEX (INDIA) LTD,Jaipur,Strike Off,-
AAJ-6915,AWESOME AJ ACADEMY LLP,Kanpur,Active,sanjayamishra@gmail.com
U55101MH2001PTC131869,DADS HOTELS AND RESORTS PRIVATE LIMITED,Mumbai,Strike Off,-
AAJ-2170,VASUPUJYA DIAMOND LLP,Mumbai,Active,jayendram230@gmail.com
U52599WB2004PTC098767,M.A. NETWORK COMPANY PRIVATE LIMITED,Kolkata,Strike Off,-
AAE-2738,CREATIVE SOLARURZZA.COM LLP,Delhi,Active,puneet601@rediffmail.com
U74140KA2004PTC033568,DISK DOCTORS LAB PRIVATE LIMITED,Bangalore,Active,Omer.faiyaz@gmail.com
U29308MH2016PTC287743,FORMAX ENGINEERING PRIVATE LIMITED,Mumbai,Active,contact.formax2016@gmail.com
U26943RJ1986PTC003819,AMER CEMENT PRIVATE LIMITED,Jaipur,Strike Off,-
U24239UP2022PTC159832,SUPERNOVA BIOSCIENCE & FORMULATIONS PRIVATE LIMITED,Kanpur,Active,Yashgarg29698@gmail.com
AAG-8324,RIDDHI BITES LLP,Ahmedabad,Active,riddhifood.jaybhavani@gmail.com
AAZ-1918,TRIP DEPARTURE ICONIC LLP,Jammu,Active,ashish9manhas@gmail.com
U45400WB2012PTC177142,PURUSHA IMPEX PRIVATE LIMITED,Kolkata,Active,kumar.ak.alok007@gmail.com
U55101DL2008PTC301272,FOURLEAF INFRABUILDERS PRIVATE LIMITED,Delhi,Active,fourleafdev@gmail.com
U18101MH1998PLC113105,AJANTA UNIVERSAL FABRICS LIMITED,Pune,Active,contact@aufl.in
U72900DL2016PTC302151,WEBTECH ACCESS SOLUTIONS PRIVATE LIMITED,Delhi,Active,mohd.naseem4646@gmail.com
U45205KA2015PTC079595,VNH RR PROJECTS PRIVATE LIMITED,Bangalore,Active,kmveena1980@gmail.com
U85100OR2008PLC010301,OM HEALTHCARE ENTERPRISES LIMITED,Cuttack,Active,ompharmacy2000@yahoo.in
U74900AP2010PTC070013,MAX DETECTIVE AND GUARDING SERVICES PRIVATE LIMITED,Vijayawada,Active,maxguards@gmail.com
U24304UP2019PTC121641,GOODNESS FACTORY LIVING ESSENTIALS PRIVATE LIMITED,Kanpur,Active,chaithali.pisupati@gmail.com
U31300RJ1980PTC002017,NAKODA CONDUCTORS PRIVATE LIMITED,Jaipur,Strike Off,-
U74899DL1987PTC028935,FINE GRAPES ORCHARD PRIVATE LTD,Delhi,Active,accounts@kautilyaipl.com
AAT-0142,FORE SERVEL SPECTECH LLP,Delhi,Active,rc.spc.fore@gmail.com
AAG-5303,RAMEGO COMMODITY & TREASURY (INDIA) LLP,Mumbai,Active,rnmoreassociates@gmail.com
U74300TG2006PTC049294,VISHNU PUBLICITY SOLUTIONS PRIVATE LIMITED,Hyderabad,Active,secretarial@knrcl.com
U45201CH1988NPL007909,INTERNATIONAL HOUSING DEVELOPMENT CORPORATION LTD,Chandigarh,Under Liquidation,-
AAQ-6199,HEALTHWISE CONSULTANCY LLP,Mumbai,Active,ROCWRK786@GMAIL.COM
U55209MP2021PTC055552,CHAINSMOKERS INDIA PRIVATE LIMITED,Gwalior,Active,hello@bizdesk.in
U70109TG2020PTC146785,NEST EASE PRIVATE LIMITED,Hyderabad,Active,Bashajani19@Gmail.Com
U72900DL2018PTC336420,MOZART TECHNOLOGIES PRIVATE LIMITED,Delhi,Active,technologiesmozart@gmail.com
U51909WB2012PLC181654,MYMAPO TRADING COMPANY LIMITED,Kolkata,Strike Off,tanmay46@rediffmail.com
U51101WB2008PTC124407,SHREE PAHARIMATA ENTERPRISES PRIVATE LIMITED,Kolkata,Active,shreepaharimata@gmail.com
U29221TN2007FTC064749,PRI PRECISION AUTOMOTIVE PRIVATE LIMITED,Chennai,Active,pri.corea@gmail.com
U55100AP2020PTC116281,V L OCEAN DREAM WORLD PRIVATE LIMITED,Vijayawada,Active,suhassai55555@gmail.com
U74999MH2021PLC367045,NIRAJ CONSULTING GROUP LIMITED,Mumbai,Active,NCG@niraj.co.in
U01410KA2003PTC032630,MASCOT STONE PRIVATE LIMITED,Bangalore,Strike Off,abhishekkandoi@gmail.com
U74999DL2017PTC319339,SURGEPORT LOGISTICS PRIVATE LIMITED,Delhi,Active,yash@skyways-group.com
U72200TG2003PTC041495,LIFE CYCLE SOLUTIONS INDIA PRIVATE LIMITED,Hyderabad,Strike Off,-
U45201WB1988PTC044826,ROOF & TOWER CONSTRUCTION PVT LTD,Kolkata,Strike Off,-
U52321TN1991PTC020760,SARASWATHI FASHIONS PRIVATE LIMITED,Chennai,Strike Off,-
U60200DL2018PTC334956,VNS LOGISTICS PRIVATE LIMITED,Delhi,Active,fcakkj@gmail.com
U51909WB2010PTC145969,LOKAMATRI VINIMAY PRIVATE LIMITED,Kolkata,Active,rvs_321975@yahoo.co.in
U72200TG2000PTC034716,EXOR ELECTRONIC RANDD INDIA PRIVATE LIMITED,Hyderabad,Strike Off,-
U17100MH1981PTC024485,NIPRA FABRICS PRIVATE LIMITED,Mumbai,Active,nikunjfab@rediffmail.com
U36912JH2009PTC013499,VINCO VYAPAR PRIVATE LIMITED,Jharkhand,Active,svineet66@yahoo.in
U28990TG2011PTC072985,SANSUD MICROSYSTEMS PRIVATE LIMITED,Hyderabad,Strike Off,santoshreddybk@gmail.com
U74999MH2016PTC283960,VOR EZRA ADVISORY PRIVATE LIMITED,Mumbai,Active,vorezra@gmail.com
U51100MH1983PTC029852,CYMOSE METALS PVT LTD,Mumbai,Active,cosec@wardengroup.com
U31200MH1998PTC114740,RAIGAD ELECTRICALS PRIVATE LIMITED,Mumbai,Active,westernelectricals@gmail.com
U45203MH2005PTC155349,THANE GHODBUNDER TOLL ROAD PRIVATE LIMITED,Mumbai,Active,grievances@irb.co.in
AAO-6633,OPEN SECURITY ALLIANCE LLP,Mumbai,Active,pawan@tekdeliver.com
U55101UR1987PTC008517,HOTEL TRIBHUWANPRIVATE LIMITED,Uttarakhand,Strike Off,-
U15549MP2018PTC045934,CANDYLAKE NUTRITIONS PRIVATE LIMITED,Gwalior,Active,chandnitolani05@gmail.com
U51909WB1952PLC020322,INDIA GENERAL TRADING CO LTD,Kolkata,Active,igtcl@kirtivardhan.com
U51909WB2006PTC109229,R B VYAPAAR PRIVATE LIMITED,Kolkata,Active,bansalrajender1@gmail.com
U80903MH2019PTC334067,OM EDUTECH PRIVATE LIMITED,Mumbai,Active,abdarram@yahoo.com
AAW-3394,MAM FABRICATORS LLP,Mumbai,Active,asburndcunha@gmail.com
U72900TN2013PTC092718,WISSEND CONSULTANCY SERVICES PRIVATE LIMITED,Chennai,Active,accounts@wissend.com
U63030MH2021PTC356401,SHIPAL LINE INDIA PRIVATE LIMITED,Mumbai,Active,vinitgem11@gmail.com
U65992TG1981PTC003279,LAABIK CHIT FUND PVT LTD,Hyderabad,Strike Off,-
U52605UP2008PTC035919,HOVERCRAFT MOTORS INDIA PRIVATE LIMITED,Kanpur,Strike Off,shambhuvesh@rediffmail.com
U17110GJ1992PTC017822,KESHAV CREATION PRIVATE LIMITED,Ahmedabad,Active,keshavcreationpvtltd@gmail.com
U15543TN2005PTC055433,AROKIA ENTERPRISES PRIVATE LIMITED,Chennai,Strike Off,pcschn1@gmail.com
U85110TG2004PTC044559,DTK HOSPITALITY TOURS PRIVATE LIMITED,Hyderabad,Active,accounts@dtkht.com
U45209MH2009PTC197937,ELEGANT REALTY AND MINING PRIVATE LIMITED,Mumbai,Strike Off,swati1762@yahoo.com
U28930TG1976PTC002104,SULOHA INDUSTRIES PRIVATE LIMITED,Hyderabad,Active,genl@orchemindia.com
U24111HR1998PTC033846,MONARCH GASES PRIVATE LIMITED,Delhi,Strike Off,-
U74999MH2018PTC312161,PIPELINE MANAGEMENT SERVICES PRIVATE LIMITED,Mumbai,Active,compliance@pipelineinfra.com
U93000KA2012PTC062829,WENET INDIA PRIVATE LIMITED,Bangalore,Active,wenet91@gmail.com
U45500TG2019PTC132008,RRFORTUNE INFRA PRIVATE LIMITED,Hyderabad,Active,Rohankadaru3692@gmail.com
U45400WB2014PTC200046,PROMINENT INFRATECH PRIVATE LIMITED,Kolkata,Active,co.info17@gmail.com
U70109DL2017PTC322404,LURK ESTATE PRIVATE LIMITED,Delhi,Active,tarun@nextstepmail.com
U65922WB1985PTC039756,ART FINANCE & TRADE PRIVATE LIMITED,Kolkata,Active,janasbj@gmail.com
U62200MH2015PTC266716,AD AVIATIONS PRIVATE LIMITED,Mumbai,Strike Off,adaviations@yahoo.com
U74999KL2017PTC050839,RIZ QUALITY PRODUCTS PRIVATE LIMITED,Ernakulam,Active,aboozfoods@gmail.com
U65992TZ1993PTC004642,SRI SENTHIL MURUGAN CHITS PRIVATE LIMITED,Coimbatore,Active,ssmchits123@gmail.com
ABA-8113,REAL STAR DIAM LLP,Ahmedabad,Active,kaushikgolakiya@gmail.com
AAW-4921,MECHATRONICA SERVICES LLP,Delhi,Active,ayush5555@gmail.com
U67120DL2005PTC140994,SHREE BANKEY BIHARI MULTI TRADE PRIVATE LIMITED,Delhi,Active,egs07538@gmail.com
U74140DL1997PTC090421,SARTHAK CONSULTANTS PRIVATE LIMITED,Delhi,Converted to LLP and Dissolved,achand@markpi.in
U45200MH2005PTC157834,JET SPEED REALTORS PRIVATE LIMITED,Mumbai,Active,jetspeedho@rediffmail.com
U74999KA2017OPC101016,KIWIGEN TRAINING AND STAFFING SERVICES (OPC) PRIVATE LIMITED,Bangalore,Strike Off,thejeswichenji@gmail.com
U52190WB2011PTC158215,CHATTERJEE MERCHANDISE PRIVATE LIMITED,Kolkata,Active,sreema1109@gmail.com
U55209BR1999PLC008822,PATLIPUTRA HOTELS (INDIA) LIMITED,Patna,Under Process of Striking Off,-
U65991TN1991PTC021922,DMS FINANCIAL SERVICES COMPANY PRIVATE LIMITED,Chennai,Active,dmsfinancialservices@gmail.com
U93000WB2011PTC167358,ANKUR MULTI SERVICE PRIVATE LIMITED,Kolkata,Strike Off,prakashdutta@gmail.com
U63030HR2019PTC079804,MAISON PRIVEE STAYS PRIVATE LIMITED,Delhi,Active,F1RGHOUSE@GMAIL.COM
AAQ-2914,BREWBIOTIC BEVERAGES LLP,Kanpur,Active,kanishq150393@gmail.com
U72200TG2007SGC055255,LAMBENT IT ENABLED SERVICES PRIVATE LIMITED,Hyderabad,Active,YVRAOCS@GMAIL.COM
U74210TN1995PTC033939,DAGA SHELTERS PRIVATE LIMITED,Chennai,Active,dagakl@hotmail.com
U55102KL2000PTC013683,BEACH HERITAGE INN PRIVATE LIMITED,Ernakulam,Active,info@beachheritage.com
U24100GJ2010PTC060679,SARTHI CHEM - TECH PRIVATE LIMITED,Ahmedabad,Active,info@fieldphos.com
U34300PN2000PTC015249,TECHNORAMA TECHNOLOGIES PRIVATE LIMITED,Pune,Strike Off,-
U65999MH2019PLN332309,NIKHILESH URBAN NIDHI LIMITED,Mumbai,Active,waghumbare.abhijeet75@gmail.com
AAB-6719,H F ENTERTAINMENT LLP,Mumbai,Defunct,team@happyfeetent.com
U70101PB1971PTC003055,MODEL LINE COLONISERS PVT LTD,Chandigarh,Strike Off,-
U45400UR2010PLC033225,KNNC REAL ESTATES LIMITED,Uttarakhand,Active,maan3047@gmail.com
U51909TG2018PTC126781,ADYANT HEALTHCARE PRIVATE LIMITED,Hyderabad,Active,lalithanr@gmail.com
U17110GJ1997PTC032075,HARSIDDHI POLYMERS PRIVATE LIMITED,Ahmedabad,Strike Off,hppl495@yahoo.com
U74999DL2014PTC270057,VOGUE CORPORATE LUXURY SERVICES PRIVATE LIMITED,Delhi,Strike Off,khatri.udit@gmail.com
U92490UP2021PTC154347,EUPHEUS AND FITNESS PRIVATE LIMITED,Kanpur,Active,ABHICORBIZ@GMAIL.COM
U72900TN2003PTC080078,MARKETRX INDIA PRIVATE LIMITED,Chennai,Amalgamated,vijayakumar.chandrahasan@cognizant.com
U74999MH2018PTC310882,V.DHI.K. ELECTRICALS PRIVATE LIMITED,Mumbai,Active,vishalsn92@gmail.com
U74999DL2019PTC348194,WING NEXUS PRIVATE LIMITED,Delhi,Active,wingnexus2017@gmail.com
U99999MH1921PTC000946,SIND NATIONALIST JOURNALS LTD.,Mumbai,Not available for efiling,-
U74990TN2011PTC081638,GYAN DATA PRIVATE LIMITED,Chennai,Active,naras@iitm.ac.in
U63090MH2002PTC136001,DRAFT CARGOWAYS (MUMBAI) PRIVATE LIMITED,Mumbai,Active,sudhir@fairmacs.com
U72300UP2012PLC053845,HIGHER INFOTECH LIMITED,Kanpur,Strike Off,c_dat@rediffmail.com
U99999MH1996PTC097038,SURANA MOVERS LIMITED,Mumbai,Strike Off,-
AAY-0533,REDEEM YOUR TAXES LLP,Hyderabad,Active,redeemyourtax@gmail.com
AAI-5389,AIRLINK TELEINFRA LLP,Ahmedabad,Active,info@airlinkteleinfra.in
U45400DL2007PTC171145,SANDWOOD BUILDERS & DEVELOPERS PRIVATE LIMITED,Delhi,Active,sect.deptt@unitechgroup.com
U74900KA2013PTC071996,FINDULUM TECHLABS PRIVATE LIMITED,Bangalore,Strike Off,kiran.shastri@findulum.com
AAU-7497,BLUCANTON MEDIA LLP,Pune,Active,inayahparkar@gmail.com
U24299OR2021PTC036396,MEREKHWAB INDIA PRIVATE LIMITED,Cuttack,Active,merekhwab2021@gmail.com
U85195TG2006PTC049276,PRANA MEDITECH PRIVATE LIMITED,Hyderabad,Active,pranameditech@gmail.com
U72900RJ2014PTC046717,DNS INFONET PRIVATE LIMITED,Jaipur,Active,deepi07sharma@gmail.com
U74999TN2017OPC115438,ODDSANDENDS SOFTTECH (OPC) PRIVATE LIMITED,Chennai,Active,caysilkarunai@yahoo.co.in
